출처,index,내용
news.xml,93,"이영지는 지난 2019년 Mnet에서 방영한 ‘고등래퍼3’ 우승자 출신으로, 가장 핫한 <b>MZ세대</b>의 아이콘이기도 하다. 특히, ‘고등래퍼3’의 우승을 이끈 더콰이엇과, 이영지가 가장 좋아하는 뮤지션으로 언급한 박재범이... "
news.xml,94,"또한 학교 조직 법제화, 지방공무원 인사?정원, 학교회계 제도, <b>MZ 세대</b> 공무원, 학교업무정상화, 학교시설 개방 등 다양한 주제를 논의했다. 임정호 경기교육행정포럼 대표는 “경북교육행정세움연구회와의 교류 협력은... "
news.xml,95,"&apos;자본주의학교&apos;(연출 최승범)는 10대부터 <b>MZ세대</b>까지 요즘 애들의 현실적인 경제스터디를 담은 예능프로그램으로 <b>MZ 세대</b>를 위한 재테크 ‘불나방 소셜투자클럽’, 창업도전기 ‘자본주의 식당’을 선보인다. 오는 14일... "
news.xml,96,"&apos;헬시플레저 캠페인&apos;는 건강한 즐거움을 추구하는 <b>MZ세대</b> 트렌드에 발맞춰 SPC삼립의 탄단지(탄수화물, 단백질, 지방)를 적절히 조합한 &apos;피그인더가든 탄단지 샐러드&apos; 제품을 활용해 오피스어택 이벤트나 SNS챌린지를... "
news.xml,97,사진은 지난 1월 서울 여의도의 한 카페에서 열린 &apos;<b>MZ세대</b>라는 거짓말&apos; 북 콘서트에서 저자인 박 대변인이 인사말을 하고 있는 모습. 박 대변인은 &quot;동생이 작성한 것&quot;이라며 &quot;가족끼리 계정을 공유해 벌어진 일&quot;이라고... 
news.xml,98,"또한 솔직하고 거침없는 비비의 입담은 요즘 <b>MZ세대</b> 여성들의 오픈마인드를 대변한다.  이들은 전작의 남성 MC였던 유세윤과 성시경, 허지웅과는 다른 결로 그들의 빈 자리를 대체한다. 반면 젊은 세대의 문화를... "
news.xml,99,이번 10주년 기념행사를 통해 미래 패션계 모델을 꿈꾸는 역량 있는 아이들과 퀄리티를 자부하는 프로급 톱모델 그리고 꿈과 인생을 새롭게 준비하는 100세 시대 실버모델과 <b>MZ 세대</b>의 패션&amp;뷰티 인플루언서 스타들을... 
news.xml,100,"오는 14일 방송되는 KBS 2TV &apos;자본주의학교&apos;는 10대부터 <b>MZ세대</b>까지 요즘 애들의 현실적인 경제 스터디를 담은 예능프로그램. <b>MZ 세대</b>를 위한 재테크 ‘불나방 소셜투자클럽’, 창업도전기 ‘자본주의 식당’을 선보인다. 이... "
news.xml,101,"&apos;헬시플레저 캠페인&apos;는 건강한 즐거움을 추구하는 <b>MZ세대</b> 트렌드에 발맞춰 SPC삼립의 탄단지(탄수화물, 단백질, 지방)를 적절히 조합한 &apos;피그인더가든 탄단지 샐러드&apos; 제품을 활용해 오피스어택 이벤트나... "
news.xml,102,더블티&apos;와 공기업 소속 <b>MZ세대</b> 노동조합의 선두 주자 &apos;올(ALL)바른노동조합&apos;은 지난 8일 서울교통공사 임직원 복지 관련 플랫폼 구축 및 운영을 골자로 한 사업 협력 MOU를 체결했다고 13일 밝혔다. 회사는 해외 생산자와... 
news.xml,103,"‘헬시플레저 캠페인’는 건강한 즐거움을 추구하는 <b>MZ세대</b> 트렌드에 발맞춰 SPC삼립의 탄단지(탄수화물, 단백질, 지방)를 적절히 조합한 ‘피그인더가든 탄단지 샐러드’ 제품을 활용해 오피스어택 이벤트나... "
news.xml,104,"새로운 미래 경제주체로 부상하고 있는 <b>MZ세대</b>의 마케팅 툴로써, 또한 신뢰가 부여된 가상인간 기반의 혁신적인 마케팅 플랫폼으로서 ‘가상인간’은 그 유효성이 증명됐다는 것이다. ◆마침내 등장한 ‘AI 은행원’... "
news.xml,105,여기에 대형마트를 중심으로 초저가 와인이 등장하는 등 진입 장벽이 낮아진 점도 <b>MZ세대</b>(밀레니얼+Z세대)를 비롯한 초심자들이 부담 없이 와인을 즐기게 된 배경이 되고 있다. 9월 16일부터 이틀간 서울 서초구 세빛섬... 
news.xml,106,"14일 오후 방송되는 KBS 2TV &apos;자본주의학교&apos;는 10대부터 <b>MZ세대</b>까지 요즘 애들의 현실적인 경제 스터디를 담은 예능프로그램. <b>MZ 세대</b>를 위한 재테크 &apos;불나방 소셜투자클럽&apos;, 창업도전기 &apos;자본주의 식당&apos;을 선보인다. 이 중... "
news.xml,107,"오는 14일 밤 9시 20분에 방송되는 KBS 2TV &apos;자본주의학교&apos;(연출 최승범)는 10대부터 <b>MZ세대</b>까지 요즘 애들의 현실적인 경제 스터디를 담은 예능프로그램. <b>MZ 세대</b>를 위한 재테크 ‘불나방 소셜투자클럽’, 창업도전기... "
news.xml,108,"로제부대찌개로 <b>MZ세대</b> 스태프, 그중에서도 여성 스태프들의 마음을 완벽하게 사로잡은 류수영은 마지막으로 밥을 추가해 부대 리소토까지 만들었다. 부대찌개 3단 변신을 이뤄냈다. 류수영의 로제부대찌개는 안주로서도... "
news.xml,109,<b>MZ세대</b>가 아니다. 대학생도 아니다. 19세부터 29세까지다. KT 관계자는 &quot;Y는 20대 전용 브랜드로 활동하고 있으며 그 브랜드 가치를 극대화시키기 위해 노력하는 중&quot;이라며 &quot;20대들이 열광하는 나이스 웨더와 함께 콜라보를... 
news.xml,110,"로제부대찌개로 <b>MZ세대</b> 스태프, 그중에서도 여성 스태프들의 마음을 완벽하게 사로잡은 류수영은 마지막으로 밥을 추가해 부대 리소토까지 만들었다. 부대찌개 3단 변신을 이뤄낸 것. 류수영의 로제부대찌개는... "
news.xml,111,특히 코로나19 재확산으로 대대적인 행사보다는 광복절 한정 상품이나 수익기부 등으로 <b>MZ세대</b>들에게 애국정신과 독립운동의 역사를 알리는 데 나서 눈길을 끌고 있다. 편의점 CU를 운용하는 BGF리테일과 대상은... 
news.xml,112,정식 출시에 앞서 진행한 1차 CBT를 <b>MZ 세대</b> 여성 유저들에게 호응을 받으며 성황리에 종료했으며 8월 말 정식 서비스 예정이다. 그라비티 네오싸이언은 장수 온라인 게임 ‘라그나로크’의 20주년 기념 첫 번째... 
news.xml,113,"&apos;헬시플레저 캠페인&apos;는 건강한 즐거움을 추구하는 <b>MZ세대</b> 트렌드에 발맞춰 SPC삼립의 탄단지(탄수화물, 단백질, 지방)를 적절히 조합한 &apos;피그인더가든 탄단지 샐러드&apos; 제품을 활용해 오피스어택 이벤트나 SNS챌린지를... "
news.xml,114,디지털 환경에 익숙한 <b>MZ세대</b>들도 고개를 절로 끄덕일 지혜가 담겼다. 교육자 출신의 문필가 동보 김길웅 선생의 글을 통해 평범한 일상에 깃든 차고술금과 촌철살인을 제주어로 함께 느껴보시기 바란다. [편집자 글]... 
news.xml,115,"로제부대찌개로 <b>MZ세대</b> 스태프, 그중에서도 여성 스태프들의 마음을 완벽하게 사로잡은 류수영은 마지막으로 밥을 추가해 부대 리소토까지 만들었다. 류수영의 로제부대찌개는 안주로서도 식사로서도 완벽에 가까운... "
news.xml,116,특히 <b>MZ세대</b>(1980년대 초~2000년대 초 출생자) 골퍼들의 유입으로 골프웨어 시장이 눈에 띄게 성장했다. 골프 패션에 대한 관심이 급증하면서 브랜드 경쟁이 치열해지자 업계는 ‘초고가 라인’을 출시하는 등 차별화... 
news.xml,117,저자는 “부동산 트렌드 읽기는 세상의 주역 `<b>MZ세대</b>`의 공간과 소비 욕망을 이해하는 데서 출발한다”고 말한다. 세상의 중심추가 되는 세대와 공감 능력을 키울 때 부동산 트렌드를 제대로 읽을 수 있다는 얘기다.... 
news.xml,118,"로제부대찌개로 <b>MZ세대</b> 스태프, 그중에서도 여성 스태프들의 마음을 완벽하게 사로잡은 류수영은 마지막으로 밥을 추가해 부대 리소토까지 만들었다. 부대찌개 3단 변신을 이뤄낸 것. 류수영의 로제부대찌개는 안주로서도... "
news.xml,119,"신규 프레임 출시와 동시에 layer 4cut과 wide 4cut은 프로필 사진 컨셉의 촬영이 가능해 셀프 스튜디오를 애용하는 <b>MZ세대</b>의 뜨거운 관심을 받고 있다. 또, 포토이즘은 썸머시즌을 맞이해 포토이즘 컬러드의 새로운... "
news.xml,120,"오는 14일 오후 9시 20분에 방송되는 KBS 2TV &apos;자본주의학교&apos;(연출 최승범)는 10대부터 <b>MZ세대</b>까지 요즘 애들의 현실적인 경제 스터디를 담은 예능프로그램. <b>MZ 세대</b>를 위한 재테크 ‘불나방 소셜투자클럽’, 창업도전기... "
news.xml,121,"로제부대찌개로 <b>MZ세대</b> 스태프, 그중에서도 여성 스태프들의 마음을 완벽하게 사로잡은 류수영은 마지막으로 밥을 추가해 부대 리소토까지 만들었다. 부대찌개 3단 변신을 이뤄낸 것. 류수영의 로제부대찌개는 안주로서도... "
news.xml,122,"로제부대찌개로 <b>MZ세대</b> 스태프, 그중에서도 여성 스태프들의 마음을 완벽하게 사로잡은 류수영은 마지막으로 밥을 추가해 부대 리소토까지 만들었다. 부대찌개 3단 변신을 이뤄낸 것. 류수영의 로제부대찌개는... "
news.xml,123,"로제부대찌개로 <b>MZ세대</b> 스태프, 그중에서도 여성 스태프들의 마음을 완벽하게 사로잡은 류수영은 마지막으로 밥을 추가해 부대 리소토까지 만들었다. 부대찌개 3단 변신을 이뤄낸 것. 류수영의 로제부대찌개는 안주로서도... "
news.xml,124,전문 면접관은 LF(옛 LG패션) 사내 면접관 경력과 <b>MZ세대</b>에게 각광받는 이커머스 기업에 다수 취업을 성공시킨 이력을 가지고 있다. 또 참가자에게는 &apos;서울디자인 2022&apos; 전시 초대권이 제공된다. 참가 신청은 9월 1일부터... 
news.xml,125,"초간단 육수 비법과 햄, 소시지 활용법은 물론 ‘로제’와 접목, 생크림을 넣는 레시피로 <b>MZ세대</b>의 입맛까지 사로잡는 활약을 펼쳤다. 특히 평가단으로 출격한 박재범은 “맛있을 수밖에 없는 조합, 이건 사기다”라고... "
news.xml,126,"한편, (재)기후변화센터는 지난 2008년 설립된 국내 최초의 비영리 기후변화 민간기구로, 2019년부터 <b>MZ세대</b>의 기후변화 감수성 회복을 위한 소통 플랫폼인 &apos;클리마투스 컬리지&apos;를 운영하고 있다."
news.xml,127,신세계푸드 더 베러 담당자는 “기후변화를 넘어 기후위기 시대를 살아가는 지금 환경보호는 선택이 아닌 필수”라며 “소비 트렌드를 주도하는 엠제트(<b>MZ</b>) <b>세대</b>를 중심으로 환경과 동물 복지에 관한 관심도 올라”... 
news.xml,128,"특히 합리성을 추구하는 <b>MZ세대</b>(밀레니얼+Z세대, 1980-2004년 사이에 출생한 사람)의 경우 보험 가입을 꺼려하는 경우가 많다보니 본인에게 필요한 보장만 골라 원하는 기간만큼 가입할 수 있는 커스터마이징 보험이 속속... "
news.xml,129,"코로나19 사회적 거리두기 완화 기조로 오프라인 영화관 수요가 증가했지만, 가심비(가격 대비 심적 만족도)를 중시하는 <b>MZ</b>(밀레니얼+Z)<b>세대</b>들은 OTT 구독으로 재차 눈길을 돌리고 있다. 13일 관련업계에 따르면... "
news.xml,130,최근 <b>MZ세대</b> 사이에서 이른바 &apos;호텔 한 달 살기&apos; 열풍이 불고 있다. 코로나19 유행 이후 일부 호텔들이 빈 객실을 채우기 위해 내놓은 장기 투숙 상품이 2030세대의 이목을 사로잡은 것이다. 한 달 살기는 호텔이 제공하는... 
news.xml,131,"플로깅(plogging)은 조깅을 하면서 쓰레기를 줍는 활동으로 <b>MZ세대</b>(1980년 초반~2000년대 초반 출생)에게는 비교적 친숙한 용어다. 인스타그램 등 사회관계망서비스(SNS)에는 <b>MZ세대</b>들이 &apos;플로깅&apos;, &apos;쓰줍(쓰레기 줍기)&apos;, &apos;줍깅... "
news.xml,132,그러면서 <b>MZ세대</b> 사이 핫템으로 등극했다는데요. 아니 그동안 크록스에 무슨 일이 있었던 걸까요? 크록스란 브랜드가 가진 이야기를 함께 음미해 보시죠. 비버도 제니도 ‘픽’했다 지난 7월 프랑스 파리에서 열린... 
news.xml,133,"로제부대찌개로 <b>MZ세대</b> 스태프, 그중에서도 여성 스태프들의 마음을 완벽하게 사로잡은 류수영은 마지막으로 밥을 추가해 부대 리소토까지 만들었다. 부대찌개 3단 변신을 이뤄낸 것이다. 류수영의 로제부대찌개는... "
news.xml,134,"로제부대찌개로 <b>MZ세대</b> 스태프, 그중에서도 여성 스태프들의 마음을 완벽하게 사로잡은 류수영은 마지막으로 밥을 추가해 부대 리소토까지 만들었다. 부대찌개 3단 변신을 만든 것이다. 류수영의 로제부대찌개는... "
news.xml,135,&apos;자본주의학교&apos;는 10대부터 <b>MZ세대</b>까지 요즘 애들의 현실적인 경제 스터디를 담은 예능프로그램으로 <b>MZ 세대</b>를 위한 재테크 ‘불나방 소셜투자클럽’ 창업도전기 ‘자본주의 식당’을 선보인다. 14일 오후 9시20분... 
news.xml,136,"오는 14일 밤 9시 20분에 방송되는 KBS 2TV &apos;자본주의학교&apos;(연출 최승범)는 10대부터 <b>MZ세대</b>까지 요즘 애들의 현실적인 경제 스터디를 담은 예능프로그램. <b>MZ 세대</b>를 위한 재테크 ‘불나방 소셜투자클럽’, 창업도전기... "
news.xml,137,"로제부대찌개로 <b>MZ세대</b> 스태프, 그중에서도 여성 스태프들의 마음을 완벽하게 사로잡은 류수영은 마지막으로 밥을 추가해 부대 리소토까지 만들었다. 부대찌개 3단 변신을 이뤄낸 것. 류수영의 로제부대찌개는 안주로서도... "
news.xml,138,"오는 14일 방송되는 KBS 2TV &apos;자본주의학교&apos;(연출 최승범)는 10대부터 <b>MZ세대</b>까지 요즘 애들의 현실적인 경제 스터디를 담은 예능프로그램. <b>MZ 세대</b>를 위한 재테크 &apos;불나방 소셜투자클럽&apos;, 창업도전기 &apos;자본주의 식당&apos;을... "
news.xml,139,"로제부대찌개로 <b>MZ세대</b> 스태프, 그중에서도 여성 스태프들의 마음을 완벽하게 사로잡은 류수영은 마지막으로 밥을 추가해 부대 리소토까지 만들었다. 부대찌개 3단 변신을 이뤄낸 것. 류수영의 로제부대찌개는... "
news.xml,140,"오는 14일 밤 9시 20분에 방송되는 KBS 2TV &apos;자본주의학교&apos;(연출 최승범)는 10대부터 <b>MZ세대</b>까지 요즘 애들의 현실적인 경제 스터디를 담은 예능프로그램. <b>MZ 세대</b>를 위한 재테크 &apos;불나방 소셜투자클럽&apos;, 창업도전기 &apos;자본주의... "
news.xml,141,새로운 보양식 치킨에는 &apos;피치니 코지 키안티&apos; 복날 삼계탕 공식 대신 <b>MZ세대</b>에서는 치킨이 새로운 보양식으로 뜨고 있다. 치킨의 단짝 맥주도 있지만 레드 와인과 치킨의 조합은 조금 색다른 여름의 맛을 선사할 것이다.... 
