출처,index,내용
news.xml,98,"때문”이라며 “이외에도 리오프닝 수혜 효과와 지속적인 유통채널 확대, <b>MZ세대</b>의 캠핑 인기가 ‘스노우피크 어패럴’이 성장하는데 큰 영향을 미쳤다”고 말했다. 감성코퍼레이션 CI. 이미지ㅣ감성코퍼레이션"
news.xml,99,이번 사업은 대구푸드 방문자 증가 및 시민 편의 도모를 통해 홈페이지를 활성화하고 <b>MZ세대</b>를 비롯한 모든 연령층의 흥미를 유발하기 위해 기획됐다. 특히 바쁜 현대인에게 외식메뉴결정에 대한 고민을 덜어주고... 
news.xml,100,"안유진은 기계와 친숙한 세대인 만큼 낙오 미션을 스마트폰 하나로 간단하게 해결하며 <b>MZ세대</b>의 힘을 증명했다. 이는 예능만 20년 넘게 한 나영석 PD도 예상치 못한 방식이었고, 이러한 변수는 토롱이를 잡는 미션에서도... "
news.xml,101,"안유진은 기계와 친숙한 세대인 만큼 낙오 미션을 스마트폰 하나로 간단하게 해결하며 <b>MZ세대</b>의 힘을 증명했다. 이는 예능만 20년 넘게 한 나영석 PD도 예상치 못한 방식이었고, 이러한 변수는 토롱이를 잡는 미션에서도... "
news.xml,102,20주년인 올해를 근본적인 변화와 재도약의 계기로 삼기 위해 다양한 변화를 추진하고 있다. 최근 사옥 매각을 통해 자본을 확충했다. <b>MZ세대</b>(밀레니얼+Z세대) 직원을 경영에 일부 참여시키는 등 조직 변화도 꾀하고 있다.
news.xml,103,&apos;타투아티스트 서포트프로그램&apos;은 <b>MZ 세대</b>들의 타투에 대한 인식변화와 별개로 여전히 타투는 불법시술에 속하는 상황에서 한국의 타투가 해외 시장에서도 큰 인기를 끌고 있음에도 이에 대한 활성화 방안이 전무한... 
news.xml,104,"안 보신 <b>MZ세대</b> 분들은 아웅산 테러, 이웅평, 이근안 정도를 검색하고 가시면 더욱 재밌게 보실 수 있습니다”라고 올렸다. 오상진은 이정재의 영상편지를 본 후 “오늘부터 영화의 신은 톰 크루즈가 아니라 이정재... "
news.xml,105,한국국학진흥원은 청년일자리를 활용한 국학자료 콘텐츠 개발을 통해 &apos;<b>MZ세대</b>를 겨냥한 본격적인 홍보&apos;를 추진한다. 이를 위해 &apos;국학진흥 청년일자리 창출 사업&apos;의 일환으로 채용한 24명의 청년을 전통기록유산을 활용한... 
news.xml,106,"소방청 통계자료 분석 결과, 2017년부터 2021년까지 최근 5년간 극단적 선택을 한 소방공무원은 67명(연평균 13.4명)으로, 근무연수 10년 이내(46.4%), <b>MZ세대</b>(49.3%/&apos;22년 70%) 및 5~9월에 집중(70%)되는 것으로 나타났다. 현장... "
news.xml,107,"한편, 올해로 창립 20주년을 맞은 신한금융투자는 본사 사옥 매각을 통한 대대적인 자본 확충, <b>MZ 세대</b> 젊은 직원들로 구성된 주니어보드의 콘클라베 경영 참여, 사명 변경 등을 통해 대한민국 자본시장 대표 증권사로... "
news.xml,108,신영섭 대표는 &quot;전 세계 최고 인기 e스포츠 리그인 LCK의 공식 후원사로 참여하게 돼 기쁘다&quot;며 &quot;우리나라 e스포츠 발전에 기여하는 동시에 <b>MZ세대</b>를 포함한 폭넓은 세대의 LoL 팬들에게 JW중외제약 브랜드를... 
news.xml,109,대구시는 “이 프로그램은 방문자 증가 및 시민 편의 도모를 위해 홈페이지를 활성화 하고 <b>MZ세대</b>를 비롯한 모든 연령층의 흥미를 유발하기 위해 기획된 것”이라며 “특히 바쁜 현대인에게 외식메뉴 결정에 대한... 
news.xml,110,"대표적으로 지난 8월5일에 이탈리아 명품 브랜드 &apos;보테가베네타&apos;가 오픈해 명품 소비에 적극적인 <b>MZ세대</b>들을 위해 다양한 컬렉션 상품을 선보이고 있으며, 8월28일까지 1층에서는 해외 명품 브랜드 &apos;프라다&apos;의 &apos;프라다... "
news.xml,111,안유진은 기계와 친숙한 세대인 만큼 낙오 미션을 스마트폰 하나로 간단하게 해결하며 <b>MZ세대</b>의 힘을 증명했다. 이러한 변수는 토롱이를 잡는 미션에서도 확인할 수 있다. 안유진을 비롯한 출연진들은 SNS를 활용... 
news.xml,112,<b>MZ세대</b>를 비롯해 모든 연령층의 취향 및 니즈를 고려한 다양한 상품도 준비됐다. 판매 데스크에서 △인기 도넛 11종 △스토조 △슈가베어 인형 △스마일 파우치 등 품절 대란을 일으켰던 굿즈 구매가 가능하다.... 
news.xml,113,"5월 론칭한 젝시믹스 골프도 차별화된 디자인과 기능, 합리적인 가격대를 선보이며 <b>MZ세대</b>들에게 큰 인기를 끌었다. 출시 후 두 달간 약 20억원대의 매출을 올리며, 시장에 안정적으로 진입했다는 평가다. 해외법인의... "
news.xml,114,"한편 올해로 창립 20주년을 맞은 신한금융투자는 본사 사옥 매각을 통한 대대적인 자본 확충, <b>MZ 세대</b> 젊은 직원들로 구성된 주니어보드의 콘클라베 경영 참여, 사명 변경 등을 통해 대한민국 자본시장 대표 증권사로... "
news.xml,115,"사용자가 많기에 대규모 유치가 가능하고, 사용자의 입장에서는 간편하게 모바일 앱으로 참여가 가능하다는 장점으로 N잡을 추구하는 <b>MZ세대</b>에게 꾸준한 관심을 받고있다. 잠금광고, 미션형, 출석, 만보기, 설문조사 등... "
news.xml,116,"이영지의 존재 때문에 나영석PD는 스스로가 <b>MZ세대</b>에 뒤처진다고 깨닫게 됐으며, 그의 예능작법 역시 새로운 세대에게는 새로운 방식이어야 한다는 깨달음을 얻은 듯하다. ‘지락실’ 출연자들은 방송과 비방송의... "
news.xml,117,④<b>MZ세대</b>를 위한 필독서 &apos;인턴노트&apos; 출간한 박성우 원장 [메디게이트뉴스 하경대 기자] &quot;의사에게 처음은 다 기억에 남는 법이다.&quot; 성형외과 전문의 박성우 원장(아베크성형외과)이 의사로서 처음 겪었던 일들을 기록한 저서... 
news.xml,118,또한 일상 속 다양한 챌린지를 인증하고 공유하는 <b>MZ세대</b>를 겨냥해 건강 챌린지 앱 &apos;물로(mullo)&apos;와 연계하여 앱 다운이 가능한 QR 코드를 라벨에 부착했다. &apos;mullo(물로)&apos;는 동원F&amp;B의 먹는샘물 브랜드 &apos;동원샘물&apos;이... 
news.xml,119,"5월 론칭한 젝시믹스 골프도 차별화된 디자인과 기능, 합리적인 가격대를 선보이며 <b>MZ세대</b>들에게 큰 인기를 끌었다. 출시 후 두 달간 약 20억 원대의 매출을 올리며, 시장에 안정적으로 진입했다는 평가다.... "
news.xml,120,"출점 당시 기존 백화점과 차별화된 도식, 매장 구성 등으로 화제를 모았던 동탄점은 1년이 지난 후 젊은 가족단위 고객과 <b>MZ세대</b> 고객의 니즈를 정확히 파악하며 동탄 지역 연착륙에 성공했다는 평가를 받고 있다. 16일... "
news.xml,121,"또한, 단순한 여행 정보 제공 외에도 SNS 팔로우 이벤트 및 퀴즈를 통한 경품 증정을 진행하고 랩 가사에 영암 관광지를 접목해 젊은 관광객들 특히 <b>MZ세대</b>들이 참여할 수 있는 프로그램을 운영했다. 영암군은 &quot;박람회를... "
news.xml,122,아울러 <b>MZ세대</b>를 비롯해 모든 연령층의 취향 및 니즈를 고려한 다양한 상품도 준비했다. 판매 데스크에서 ▲인기 도넛 11종 ▲스토조 ▲슈가베어 인형 ▲스마일 파우치 등 품절 대란을 일으켰던 굿즈 구매가... 
news.xml,123,"같은 날 <b>MZ세대</b>(1980~1994년 출생자)를 겨냥한 모바일 전용 라인은 모바일 생방송 및 오픈마켓, 패션 플랫폼에서 선 공개된다. 당사 기획 브랜드 &apos;LBL&apos;은 23일 오후 9시 45분부터 특집 방송을 편성해 캐시미어 니트, 수트... "
news.xml,124,"이어 &quot;개인적인 감상평: 시카리오+소나티네+사선에서+펄프픽션+무간도 안 보신 <b>MZ세대</b> 분들은 아웅산 테러, 이웅평, 이근안 정도를 검색하고 가시면 더욱 재밌게 보실 수 있습니다(스포 아님!)&quot;이라고 덧붙였다. 이를 접한... "
news.xml,125,※ 붙임 사용설명서 참조 본 사업은 방문자 증가 및 시민 편의 도모를 통해 홈페이지를 활성화하고 <b>MZ세대</b>를 비롯한 모든 연령층의 흥미를 유발하기 위해 기획된 것으로 특히 바쁜 현대인에게 외식메뉴결정에 대한... 
news.xml,126,"한편, 동아오츠카의 저칼로리 수분보충음료 포카리스웨트 이온워터는 2030 골퍼 증가 트렌드와 <b>MZ세대</b>(밀레니얼+Z세대)의 운동 크루 문화를 반영해 지난 2020년부터 골프크루 &apos;버디온(#BUDDION)&apos;을 2년 연속 운영해왔다.... "
news.xml,127,선웅 위메프 디지털브랜드1팀 매니저는 &quot;4세대 갤럭시 Z 시리즈는 출시 전부터 큰 관심을 받고 있는 만큼 고객들에게 한발 빠르게 선보이고자 이번 사전 구매 프로모션을 기획했다&quot;며 &quot;특히 최근 <b>MZ세대</b>를 중심으로... 
news.xml,128,15만가구 규모 신규택지 발굴..교통여건 개선도 추진 1기 신도시는 2년 후 재정비 마스터플랜 통해 발표 ‘인허가 통합’ 및 ‘규제 개선’으로 사업 신속 추진 모색 &apos;청년원가+역세권첫집&apos; 통합..<b>MZ세대</b> &apos;내 집 마련&apos; 꿈... 
news.xml,129,아울러 <b>MZ세대</b>를 비롯해 모든 연령층의 취향 및 니즈를 고려한 다양한 상품도 준비됐다. 판매 데스크에서 ▲인기 도넛 11종 ▲스토조 ▲슈가베어 인형 ▲스마일 파우치 등 품절 대란을 일으켰던 굿즈 구매가 가능하다.
news.xml,130,"이날 활동 우수 팀으로 선정된 3개 워크스테이션 중 &apos;파동&apos;은 SNS의 파급력과 <b>MZ세대</b>의 가치 소비 경향에 주목해 실종아동 문제를 해결하는 워크스테이션으로, CU와 협력해 실종아동의 정보를 대중에게 알려 아동이... "
news.xml,131,"한편, 올해로 창립 20주년을 맞은 신한금융투자는 본사 사옥 매각을 통한 대대적인 자본 확충, <b>MZ 세대</b> 젊은 직원들로 구성된 주니어보드의 콘클라베 경영 참여, 사명 변경 등을 통해 대한민국 자본시장 대표 증권사로... "
news.xml,132,"섭외 당시에는 나영석 PD조차 몰랐던 안유진의 광기, 나 PD는 &quot;이런 느낌으로 섭외한 게 아니었단 말이야&quot;를 외치기까지 했을 정도로 예상 밖 예능감을 펼치며 <b>MZ세대</b>들을 열광케 하고 있다. # 제작진마저 당황하게 만든... "
news.xml,133,"한편, 올해로 창립 20주년을 맞은 신한금융투자는 본사 사옥 매각을 통한 대대적인 자본 확충, <b>MZ 세대</b> 젊은 직원들로 구성된 주니어보드의 콘클라베 경영 참여, 사명 변경 등을 통해 대한민국 자본시장 대표 증권사로... "
news.xml,134,"지난 8월 20일에 오픈한 동탄점은 젊은 패밀리 고객들과 <b>MZ세대</b> 고객들을 중심으로 동탄 지역에서 좋은 반응을 얻고 있다. 지난 1년을 살펴보면, 동탄점의 3040세대 매출 구성비는 전체 매출의 70% 이상으로 서울 역... "
news.xml,135,인덜지 관계자는 &quot;최근 &apos;<b>MZ세대</b>&apos;를 중심으로 위스키 붐이 불면서 가성비를 갖춘 위스키의 수요가 높아지고 있다&quot;며 &quot;컨시에르 블랜디드 위스키는 동급 위스키 중에서도 뛰어난 품질에 합리적인 가격을 갖춰 대표적인... 
news.xml,136,아울러 <b>MZ세대</b>를 비롯해 모든 연령층의 취향 및 니즈를 고려한 다양한 상품도 준비됐다. 판매 데스크에서 ▲인기 도넛 11종 ▲스토조 ▲슈가베어 인형 ▲스마일 파우치 등 품절 대란을 일으켰던 굿즈 구매가... 
news.xml,137,"특히, &apos;메타(페이스북)&apos;와의 파트너십 강화를 통해 인스타그램 등 SNS에서 숏폼 촬영을 즐기는 <b>MZ세대</b> 소비자를 적극 공략하고 나섰다. 그러나 정작 젊은층의 폴더블폰 유저들은 큰 변화를 체감하지 못하겠다는 반응이다.... "
news.xml,138,"한편, 동아오츠카의 저칼로리 수분보충음료 포카리스웨트 이온워터는 2030 골퍼 증가 트렌드와 <b>MZ세대</b>(밀레니얼+Z세대)의 운동 크루 문화를 반영해 지난 2020년부터 골프크루 &apos;버디온(#BUDDION)&apos;을 2년 연속 운영해왔다.... "
news.xml,139,"이영렬 센터장은 &quot;<b>MZ세대</b>의 심리·정서 지원을 위해서는 그들의 욕구에 부합하는 보다 다각적이고 효율적인 접근이 필요하다&quot;며, &quot;온라인 사회극으로 정신건강 및 감정을 정화함으로써, 대학생들이 겪고 있는 과도기적... "
news.xml,140,이 사업은 방문자 증가 및 시민 편의 도모를 통해 홈페이지를 활성화하고 <b>MZ세대</b>를 비롯한 모든 연령층의 흥미를 유발하기 위해 기획됐다. 특히 바쁜 현대인에게 외식메뉴결정에 대한 고민을 덜어주고... 
news.xml,141,"충남대 민주동문회는 지지선언문을 내고 &quot;충남대 소녀상은 군국주의 부활을 꿈꾸는 대일(對日) 굴욕 외교를 일삼는 윤석열정부에게 보내는 <b>MZ세대</b>의 경고&quot;라며 &quot;일본군위안부 할머니들의 명예와 인권 회복, 대학가 역사... "
news.xml,142,"- <b>MZ세대</b> 타겟, 유럽풍 인테리어로 포토스팟도 SNS 화제 몇 걸음만 걸어도 숨이 턱턱 막히는 여름, 빙수의 계절이 돌아왔다. 올 여름 가장 핫한 여름 디저트로 제주산 애플망고 빙수가 급부상하고 있다. 비교적 비싼... "
news.xml,143,"이영렬 센터장은  “<b>MZ세대</b>의 심리·정서 지원을 위해서는 그들의 욕구에 부합하는 보다 다각적이고 효율적인 접근이 필요하다”며,  “온라인 사회극으로 정신건강 및 감정을 정화함으로써, 대학생들이 겪고 있는... "
news.xml,144,"5월 론칭한 젝시믹스 골프도 차별화된 디자인과 기능, 합리적인 가격대를 선보이며 <b>MZ세대</b>들에게 큰 인기를 끌었다. 출시 후 두달간 약 20억원대의 매출을 올리며, 시장에 안정적으로 진입했다는 평가다.... "
news.xml,145,신영섭 JW중외제약 대표는 &quot;전 세계 최고 인기 e스포츠 리그인 LCK의 공식 후원사로 참여하게 돼 기쁘다&quot;며 &quot;우리나라 e스포츠 발전에 기여하는 동시에 <b>MZ세대</b>를 포함한 폭넓은 세대의 LoL 팬들에게 JW중외제약... 
